"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"501","A11585770","C","3170","100 S Birch Rd Unit#2306B","JACKSON TOWER LAS OLAS CO Jackson Tower Las Olas","","$1,890,000","","3","2","1","¤1,958","Condo","2001","2","","No","",""
"501","F10445476","C","3370","2100 NE 24th St","Coral Point 31-27 B ","","$1,890,000","","3","3","0","2,121","Single","1957","2","Yes","Yes","","7,581"
"501","F10471550","C","3380","1323 NE 15 Avenue Unit#1323","Gold Engrave Gold Engrave","","$1,876,000","","5","5","0","3,076","Townhouse","2025","2","","No","",""
"501","R10982266","C","3260","2514 NE 21 Street Unit#A","CORAL RIDGE ESTATES ","","$1,875,000","","3","3","1","2,750","Single","2021","1","Yes","No","Garden Apartment",""
"501","A11485216","C","3280","30 Isle Of Venice Dr Unit#303","AQUALUNA LAS OLAS CONDO Aqualuna","","$1,875,000","","3","2","0","¤2,590","Condo","2016","2","","Yes","",""
"501","F10486911","C","3700","505 NE 2nd Street Unit#32J","Viceroy Fort Lauderdale Viceroy Fort Lauderdale","","$1,865,000","","2","2","1","1,349","Condo","2029","2","","No","",""
"501","F10454595","C","3170","2200 S Ocean Ln Unit#1604","Point of Americas II Point of Americas II","","$1,850,000","","2","2","0","2,011","Condo","1971","2","","Yes","",""
"501","F10542401","C","3240","1122 NE 10th Ave Unit#A","1122 ne 10th 1122 ne 10th","","$1,850,000","","4","4","0","2,850","Townhouse","2025","2","","No","",""
"501","A11849193","C","3260","2600 Yacht Club Blvd","CORAL RIDGE SOUTH ADD ","","$1,850,000","","4","3","1","¤2,367","Single","1959","0","Yes","No","Attached","¤10,004"
"501","A11914815","C","3270","207 NE 17th Ave","VICTORIA PARK VICTORIA PARK","","$1,850,000","","4","3","1","¤2,392","Townhouse","2025","1","","No","",""
"501","A11914768","C","3270","205 NE 17th Ave","VICTORIA PARK THE RETREAT","","$1,850,000","","4","3","1","¤2,392","Townhouse","2025","1","","No","",""
"501","A11739935","C","3270","1107 NE 2nd St","STRANAHANS SUB Victoria Park","","$1,850,000","","4","4","1","¤3,654","Townhouse","2007","2","","No","",""
"501","F10467673","C","3270","1105 NE 2nd St","STRANAHANS SUB ","","$1,850,000","","4","4","1","3,654","Single","2007","2","Yes","No","","3,500"
"501","A11504906","C","3270","1635 E Broward Bulevard","VICTORIA PARK CORR AMEND NO NAME","","$1,850,000","","3","2","1","3,074","Townhouse","2023","2","","No","",""
"501","A11464497","C","3270","1635 E E Broward","VICTORIA PARK CORR AMEND ","","$1,850,000","","3","2","1","2,986","Single","2023","2","Yes","No","Attached",""
"501","F10456698","C","3370","2701 NE 2nd Ave","Sunset Manors Amd 27-26 B ","","$1,850,000","","3","2","0","2,584","Single","2013","2","Yes","No","","10,009"
"501","F10403373","C","3380","1315 NE 17th Ave","Poinsettia Heights ","","$1,850,000","","4","3","1","2,526","Single","2024","2","Yes","No","","6,754"
"501","F10490934","C","3160","2112 NE 32 Ave","Dolphin Isles ","","$1,849,000","","4","4","0","2,200","Single","1968","2","Yes","No","","8,251"
"501","A11836123","C","3270","400 NE 8th Ave","HOLMBERG & MC KEES ","","$1,849,000","","5","4","0","¤3,130","Single","2003","2","Yes","No","Detached","¤6,750"
"501","F10550052","C","3380","1401 NE 16th Avenue","Poinsettia Heights ","","$1,849,000","","3","2","1","2,419","Single","2025","2","Yes","No","","6,302"
"501","B26021997","C","3600","800 SE 11th Court","RIO VISTA ISLES ","","$1,849,000","","4","2","1","1,787","Single","1936","","Yes","No","","8,750"
"501","F10421419","C","3160","612 Bayshore Drive Unit#402","The Wave on Bayshore The Wave on Bayshore","","$1,845,000","","3","2","1","2,104","Condo","2020","2","","Yes","",""
"501","A11652781","C","3270","1616 NE 5th Ct Unit#B","Victoria Park Victoria Park","","$1,845,000","","4","4","","¤2,764","Townhouse","2023","2","","No","",""
"501","F10513929","C","3260","2743 NE 20th Ct Unit#1","None None","","$1,799,999","","5","4","0","3,750","Townhouse","2008","1","","No","",""
"501","F10527508","C","3370","2701 NE 2nd Avenue","Sunset Manors Amd 27-26 B ","","$1,799,999","","3","2","0","2,584","Single","2013","2","Yes","No","","10,009"
"501","A11740479","C","3160","3312 NE 16th Ct","LAS OLAS BY THE SEA EXT ","","$1,799,000","","5","7","","","Single","2025","2","No","No","Detached","¤6,198"
"501","F10480223","C","3160","3030 N Ocean Blvd Unit#S106","30 Thirty North Ocean 30 Thirty North Ocean","","$1,799,000","","3","3","1","2,306","Condo","2020","2","","No","",""
"501","A11771730","C","3170","2200 S Ocean Ln Unit#2204","POINT OF AMERICAS PHASE I POINT OF AMERICAS","","$1,799,000","","2","2","0","¤2,011","Condo","1971","2","","Yes","",""
"501","A11952254","C","3380","2216 NE 18th Ave","MIDDLE RIVER MANOR ","","$1,799,000","","4","3","1","¤2,768","Single","1956","2","Yes","Yes","Detached","¤7,000"
"501","A11741714","C","3480","1613 SW 17th Ave","BOSSERT ISLES ","","$1,799,000","","3","2","1","¤2,040","Single","1979","0","Yes","Yes","Attached","¤8,362"
"501","R11037092","C","3170","2201 Manatee Drive","HARBOUR HEIGHTS ADD ","","$1,797,000","","4","3","0","2,194","Single","1959","2","Yes","No","","9,375"
"501","F10515283","C","3160","301 Birch Rd Unit#8N","Birch Pointe Birch Pointe","","$1,795,000","","3","3","1","3,309","Condo","1996","2","","Yes","",""
"501","A11539933","C","3270","734 NE 14th Ave Unit#1","Bijou Victoria Park Bijou Victoria Park","","$1,795,000","","4","4","","¤2,505","Townhouse","2025","2","","No","",""
"501","F10540720","C","3280","516 Hendricks Isle Unit#4C","ARIA ARIA","","$1,795,000","","2","2","0","2,394","Condo","2007","2","","Yes","",""
"501","A11650361","C","3370","1981 Coral Gardens Dr","CORAL GARDENS ","","$1,795,000","","4","2","0","¤1,889","Single","1956","2","Yes","Yes","Detached","¤8,630"
"501","F10488931","C","3470","1304 Orange Isle","Mrs E F Marshalls Sub Rev ","","$1,790,000","","4","3","0","2,422","Single","1960","1","Yes","Yes","","9,675"
"501","A11790322","C","3270","734 NE 14th Ave","PROGRESSO Villas at Victoria Park","","$1,775,000","","4","4","","2,505","Townhouse","2025","2","","No","",""
"501","F10516020","C","3480","921 SW 17th St","YELLOWSTONE PARK AMEN PLA ","","$1,775,000","","6","4","0","3,123","Single","1990","1","No","Yes","","8,101"
"501","F10484911","C","3160","527 Orton Avenue Unit#303 D","The Terraces The Terraces","","$1,770,000","","2","2","1","1,955","Condo","2025","2","","No","",""
"501","F10495053","C","3160","2613 NE 33rd Ave","LAUDERDALE BEACH EXT UNIT ","","$1,750,000","","4","5","0","2,189","Single","1953","0","Yes","No","","9,778"
"501","F10468892","C","3170","100 S Birch Rd Unit#1001A","JACKSON TOWER JACKSON TOWER","","$1,750,000","","3","2","1","1,998","Condo","2001","1","","No","",""
"501","F10412917","C","3260","2404 NE 28th Ave","CORAL RIDGE GALT ADD ","","$1,750,000","","3","2","0","1,901","Single","1955","1","Yes","Yes","","9,059"
"501","F10485020","C","3270","510 NE 8th Ave","Holmberg & Mc Kees Sub 1- ","","$1,750,000","","3","2","0","1,736","Single","1931","1","Yes","No","","8,100"
"501","A11494991","C","3270","459 NE 17th Way Unit#A","VICTORIA PARK CORR AMEN P Victoria Park","","$1,750,000","","4","3","1","2,391","Townhouse","2024","1","","No","",""
"501","A11824897","C","3280","23 SE 12th Ave Unit#A","BEVERLY HEIGHTS none","","$1,750,000","","3","3","1","¤2,509","Townhouse","2025","1","","No","",""
"501","B26020512","C","3370","2125 NE 17th Terrace","MIDDLE RIVER MANOR ADD ","","$1,750,000","","3","2","0","1,619","Single","1959","2","Yes","Yes","Ranch","7,000"
"501","A11472064","C","3470","711 Coconut Dr","UTOPIA ","","$1,750,000","","2","2","0","¤1,517","Single","1955","0","No","Yes","Detached","¤7,404"
"501","A12000978","C","3810","1007 Citrus Isle","RIO NUEVO ISLE ","","$1,750,000","","4","2","1","¤2,494","Single","1966","0","No","Yes","Detached","¤7,500"
"501","F10526902","C","3280","100 E Las Olas Blvd Unit#3004","100 E Las Olas Blvd 100 E Las Olas Blvd","","$1,749,500","","2","3","0","1,867","Condo","2020","2","","No","",""
"501","F10479203","C","3270","625 NE 15th Ave","Victoria Park ","","$1,749,000","","5","4","0","2,574","Single","1935","0","Yes","No","","5,563"
"501","F10540568","C","3280","45 Hendricks Isle Unit#403","45 Hendricks Condo 45 Hendricks Condo","","$1,749,000","","3","3","0","2,100","Condo","2007","2","","Yes","","0"
"501","F10444917","C","3270","818 NE 2nd Street","8Hundred North 8Hundred North","","$1,739,000","","3","3","1","2,667","Townhouse","2024","2","","No","",""
"501","F10376009","C","3270","804 NE 2nd Street","8Hundred North 8Hundred North","","$1,739,000","","3","3","1","2,639","Townhouse","2024","2","","No","",""
"501","F10355252","C","3270","808 NE 2nd Street","8Hundred North 8Hundred North","","$1,739,000","","3","3","1","2,639","Townhouse","2024","2","","No","",""
"501","F10538984","C","3380","1527 NE 15th Avenue","Poinsettia Heights Poinsettia Heights","","$1,730,000","","3","3","1","2,775","Townhouse","2025","1","Yes","No","",""
"501","F10538979","C","3380","1525 NE 15th Avenue","Poinsettia Heights Poinsettia Heights","","$1,730,000","","3","3","1","2,775","Townhouse","2025","1","Yes","No","",""
"501","A11628831","C","3280","1512 SE 1st St Unit#B","COLEE HAMMOCK 1512 SE 1st St","","$1,725,000","","5","5","0","¤3,066","Townhouse","2020","2","","No","",""
"501","A11609541","C","3280","1512 SE 1st St","COLEE HAMMOCK ","","$1,725,000","","5","5","0","¤3,066","Single","2020","2","No","No","Attached","¤3,227"
"501","F10490871","C","3800","100 E Las Olas Blvd Unit#1901","100 LAS OLAS 100 LAS OLAS","","$1,725,000","","3","2","1","2,395","Condo","2020","2","","No","",""
"501","R10980096","C","3170","2100 S Ocean Lane Unit#101-02","POINT OF AMERICAS CONDO ","","$1,700,000","","4","4","0","3,003","Condo","1969","2","No","Yes","",""
"501","F10467748","C","3280","115 SE 17th Ave","Colee Hammock ","","$1,700,000","","3","2","1","2,107","Single","1941","0","Yes","No","","6,000"
"501","A11656045","C","3260","1801 NE 23rd Ave","BAL HARBOUR ","","$1,699,990","","3","3","0","¤1,630","Single","1970","2","Yes","Yes","Detached","¤8,580"
"501","A12006943","C","3260","2739 NE 15th St","CORAL RIDGE Coral Place","","$1,699,500","","3","3","1","¤2,995","Townhouse","1998","1","","Yes","",""
"501","F10540323","C","3160","2026 NE 32nd Ave","Dolphin Isles ","","$1,699,000","","4","4","0","3,152","Single","1986","2","Yes","No","","8,250"
"501","F10541692","C","3170","2711 Mayan Drive","Harbor Beach ","","$1,699,000","","3","2","0","1,846","Single","1962","2","Yes","No","","17,553"
"501","A11704155","C","3470","1711 W Las Olas Blvd","RIVER VISTA ","","$1,699,000","","3","2","","¤2,364","Single","1964","2","No","Yes","Attached","¤7,573"
"501","A11548074","C","3480","1112 Mandarin Isle","SOUTH NEW RIVER ISLES SEC ","","$1,699,000","","3","2","0","¤1,642","Single","1956","1","Yes","Yes","Attached","¤6,890"
"501","F10542201","C","3270","1408 NE 5th Court Unit#1408A","Victoria Park Victoria Park","","$1,695,000","","4","4","0","2,467","Townhouse","2025","1","","No","",""
"501","A11766309","C","3270","1408 NE 5th St Unit#A","LAS OLAS PARK CORR PLAT Victoria Park","","$1,695,000","","3","3","1","","Townhouse","2025","1","","No","",""
"501","A11711366","C","3270","1408 NE 5th St Unit#B","LAS OLAS PARK CORR PLAT Victoria park","","$1,695,000","","3","3","1","¤2,316","Townhouse","2025","1","","No","",""
"501","A11702695","C","3270","1408 NE 5th St Unit#A","LAS OLAS PARK CORR PLAT Victoria Park","","$1,695,000","","3","3","1","¤2,316","Townhouse","2025","1","","No","",""
"501","A11888094","C","3370","41 NE 24th St","Petite ","","$1,695,000","","4","3","1","¤2,211","Single","2023","2","Yes","No","Detached","¤6,253"
"501","A11843792","C","3470","100 E Las Olas Blvd Unit#2802","100 LAS OLAS CONDO 100 las olas","","$1,695,000","","2","2","1","¤1,501","Condo","2020","2","","Yes","",""
"501","A11824054","C","3480","1007-1009 Citrus Isle","RIO NUEVO ISLE ","","$1,695,000","","4","2","1","¤2,494","Single","1967","6","No","Yes","Attached","¤7,500"
"501","A11664247","C","3480","2109 SW 18 Ave","OSCEOLA PARK ","","$1,695,000","","6","6","2","¤3,616","Single","2024","1","No","No","Attached",""
"501","F10471058","C","3600","1532 SE 12th St Unit#304","Vela Vista Vela Vista","","$1,695,000","","2","3","0","2,067","Condo","2016","2","","Yes","",""
"501","F10465919","C","3270","804 NE 2nd Street","8Hundred North 8Hundred North","","$1,689,000","","3","3","1","2,639","Townhouse","2024","2","","No","",""
"501","F10483423","C","3170","701 N Fort Lauderdale Beach Blvd Unit#212","Paramount Paramount","","$1,675,000","","2","2","0","1,667","Condo","2017","2","","Yes","",""
"501","F10423458","C","3260","2500 NE 26th Ave","Coral Ridge Galt Add 27-4 ","","$1,675,000","","3","2","1","2,258","Single","1953","2","Yes","No","","11,488"
"501","A11738873","C","3380","1524 NE 18th Ave","LAKELAND RESUB ","","$1,675,000","","4","3","1","¤2,685","Single","1974","2","Yes","Yes","Detached","¤9,618"
"501","R11031633","C","3600","1424 SE 12th Street Unit#3a","HEMINGWAY LANDINGS CONDO ","","$1,675,000","","3","3","1","2,288","Condo","2009","2","No","Yes","",""
"501","F10478662","C","3160","3101 Bayshore Drive Unit#2409","W Residences W Residences","","$1,670,000","","2","2","0","1,255","Condo","2010","1","","Yes","",""
"501","A11794858","C","3270","549 NE 12th Ave #1","Victoria Park ","","$1,670,000","","4","4","0","¤2,517","Single","1956","1","Yes","No","Detached","¤11,700"
"501","F10482809","C","3270","804 NE 2nd Street","8Hundred North 8Hundred North","","$1,659,000","","3","3","1","2,639","Townhouse","2024","2","","No","",""
"501","A11992043","C","3080","1122 NE 10th Ave Unit#B","PROGRESSO LAKE RIDGE","","$1,650,000","","4","4","1","","Townhouse","2025","2","","No","",""
"501","A11817476","C","3160","2901 NE 9th Court Unit#8C","Sereno Fort Lauderdale Sereno Fort Lauderdale","","$1,650,000","","2","2","","","Condo","2028","2","","No","",""
"501","F10419270","C","3160","2821 N Ocean Blvd Unit#903S","Sapphire Sapphire","","$1,650,000","","3","3","0","1,888","Condo","2009","1","","No","",""
"501","F10485131","C","3260","2740 NE 29th St","Coral Ridge Galt Add 1 ","","$1,650,000","","4","3","0","2,297","Single","1955","2","Yes","No","","10,001"
"501","A11825644","C","3270","808 NE 17th Ter","PROGRESSO Victoria Park","","$1,650,000","","3","3","1","2,509","Townhouse","2025","1","","No","",""
"501","F10498473","C","3270","616 NE 16th Ter","VICTORIA PARK ","","$1,650,000","","3","3","0","1,962","Single","1946","1","Yes","No","","7,221"
"501","A11943440","C","3380","1122 NE 10th Ave","PROGRESSO LAKE RIDGE","","$1,650,000","","4","4","","2,814","Townhouse","2025","2","","No","",""
"501","A11680512","C","3380","1705 NE 24th St","MAX SWARTZ ","","$1,650,000","","3","3","0","2,368","Single","1959","1","No","No","Detached","¤9,348"
"501","B26025890","C","3270","610 NE 16th Terrace","VICTORIA PARK ","","$1,649,900","","4","3","1","1,810","Single","1946","","Yes","No","Substantially Remodeled","7,236"
"501","A11829310","C","3170","2100 S Ocean Ln Unit#1911","POINT OF AMERICAS POINT OF AMERICAS","","$1,649,000","","2","2","0","¤1,912","Condo","1969","1","","Yes","",""
"501","A11830899","C","3270","820 NE 2nd St","8 Hundred North 8 Hundred North","","$1,649,000","","3","3","1","¤2,064","Lease","2024","2","","No","",""
"501","B26033816","C","3260","1806 NE 26th Avenue","Coral Ridge ","","$1,625,000","","4","3","1","3,024","Townhouse","2006","2","No","No","",""
"501","F10525694","C","3270","915B NE 17th Ter","ONE PALM ONE PALM","","$1,625,000","","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","A11855773","C","3270","810 NE 17th","VICTORIA PARK ","","$1,625,000","","3","3","1","","Single","2025","1","Yes","No","Attached",""
"501","A11736757","C","3270","918 NE 17th Ave Unit#A","PROGRESSO ONE PALM","","$1,625,000","","3","3","1","¤2,540","Townhouse","2025","1","","No","",""
"501","A11736748","C","3270","915 NE 17th Ter Unit#A","PROGRESSO ONE PALM","","$1,625,000","","3","3","1","","Townhouse","2025","1","","No","",""
"501","F10484218","C","3270","919 NE 17th Ter","ONE PALM ONE PALM","","$1,625,000","","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","F10482683","C","3270","1608 NE 5th St","Victoria Park Victoria Park","","$1,625,000","","4","3","1","2,910","Townhouse","2006","2","","No","",""
"501","F10472438","C","3280","1606 SE 1st Street","COLEE HAMMOCK ","","$1,625,000","","3","2","0","1,806","Single","1936","0","Yes","No","","6,750"
"501","A11774319","C","3380","1320 ne 16th ave Unit#B","Lake Ridge VILLA SIA","","$1,625,000","","3","3","1","2,736","Townhouse","2025","2","","No","",""
"501","A11774313","C","3380","1320 NE 16th Ave Unit#A","Lake Ridge Lake Ridge","","$1,625,000","","3","3","1","¤2,330","Townhouse","2025","2","","No","",""
"501","A11546266","C","3160","1 N Fort Lauderdale Beach Blvd Unit#1501","The Ritz Carlton The Ritz Carlton","","$1,600,000","","2","2","1","¤1,550","Condo","2007","1","","Yes","",""
"501","A11723090","C","3240","920 NE 17th Ave","PROGRESSO One Palm Victoria","","$1,600,000","","3","3","1","","Townhouse","2025","1","","No","",""
"501","A11599630","C","3240","917 NE 17th Ter Unit#3","Victoria Park Victoria Park","","$1,600,000","","3","3","1","¤2,532","Townhouse","2024","1","","No","",""
"501","F10477811","C","3270","921 NE 17th Ter","ONE PALM ONE PALM","","$1,600,000","","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","F10471592","C","3270","921 NE 17th TER","ONE PALM ","","$1,600,000","","3","3","1","2,532","Single","2025","1","Yes","No","",""
"501","F10451508","C","3270","916 NE 17th Ave","ONE PALM ONE PALM","","$1,600,000","","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","F10448706","C","3270","919 NE 17th Ter","ONE PALM ONE PALM","","$1,600,000","","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","F10418668","C","3270","450 N Victoria Park Rd","Victoria Park Corr Amd ","","$1,600,000","","4","4","0","2,420","Single","1931","0","No","No","","6,609"
"501","A11681755","C","3370","915 NE 17th Ter","Victoria Park ","","$1,600,000","","3","3","1","2,532","Single","2025","1","Yes","No","Attached","¤6,750"
"501","A11557430","C","3370","915 NE 17th Ter Unit#2","Victoria Park Victoria Park","","$1,600,000","","3","3","1","¤2,532","Townhouse","2024","1","","No","",""
